15,15,4,4,5,0,unacc
15,15,4,4,5,5,unacc
15,15,4,4,5,10,unacc
15,15,4,4,10,0,unacc
15,15,4,4,10,5,unacc
15,15,4,4,10,10,unacc
15,15,4,5,0,0,unacc
15,15,4,5,0,5,unacc
15,15,4,5,0,10,unacc
15,15,4,5,5,0,unacc
15,15,4,5,5,5,unacc
15,15,4,5,5,10,unacc
15,15,4,5,10,0,unacc
15,15,4,5,10,5,unacc
15,15,4,5,10,10,unacc
15,15,5,2,0,0,unacc
15,15,5,2,0,5,unacc
15,15,5,2,0,10,unacc
15,15,5,2,5,0,unacc
15,15,5,2,5,5,unacc
15,15,5,2,5,10,unacc
15,15,5,2,10,0,unacc
15,15,5,2,10,5,unacc
15,15,5,2,10,10,unacc
15,15,5,4,0,0,unacc
15,15,5,4,0,5,unacc
15,15,5,4,0,10,unacc
15,15,5,4,5,0,unacc
15,15,5,4,5,5,unacc
15,15,5,4,5,10,unacc
15,15,5,4,10,0,unacc
15,15,5,4,10,5,unacc
15,15,5,4,10,10,unacc
15,15,5,5,0,0,unacc
15,15,5,5,0,5,unacc
15,15,5,5,0,10,unacc
15,15,5,5,5,0,unacc
15,15,5,5,5,5,unacc
15,15,5,5,5,10,unacc
15,15,5,5,10,0,unacc
15,15,5,5,10,5,unacc
15,15,5,5,10,10,unacc
15,10,2,2,0,0,unacc
15,10,2,2,0,5,unacc
15,10,2,2,0,10,unacc
15,10,2,2,5,0,unacc
15,10,2,2,5,5,unacc
15,10,2,2,5,10,unacc
15,10,2,2,10,0,unacc
15,10,2,2,10,5,unacc
15,10,2,2,10,10,unacc
15,10,2,4,0,0,unacc
15,10,2,4,0,5,unacc
15,10,2,4,0,10,unacc
15,10,2,4,5,0,unacc
15,10,2,4,5,5,unacc
15,10,2,4,5,10,unacc
15,10,2,4,10,0,unacc
15,10,2,4,10,5,unacc
15,10,2,4,10,10,unacc
15,10,2,5,0,0,unacc
15,10,2,5,0,5,unacc
15,10,2,5,0,10,unacc
15,10,2,5,5,0,unacc
15,10,2,5,5,5,unacc
15,10,2,5,5,10,unacc
15,10,2,5,10,0,unacc
15,10,2,5,10,5,unacc
15,10,2,5,10,10,unacc
15,10,3,2,0,0,unacc
15,10,3,2,0,5,unacc
15,10,3,2,0,10,unacc
15,10,3,2,5,0,unacc
15,10,3,2,5,5,unacc
15,10,3,2,5,10,unacc
15,10,3,2,10,0,unacc
15,10,3,2,10,5,unacc
15,10,3,2,10,10,unacc
15,10,3,4,0,0,unacc
15,10,3,4,0,5,unacc
15,10,3,4,0,10,unacc
15,10,3,4,5,0,unacc
15,10,3,4,5,5,unacc
15,10,3,4,5,10,unacc
15,10,3,4,10,0,unacc
15,10,3,4,10,5,unacc
15,10,3,4,10,10,unacc
15,10,3,5,0,0,unacc
15,10,3,5,0,5,unacc
15,10,3,5,0,10,unacc
15,10,3,5,5,0,unacc
15,10,3,5,5,5,unacc
15,10,3,5,5,10,unacc
15,10,3,5,10,0,unacc
15,10,3,5,10,5,unacc
15,10,3,5,10,10,unacc
15,10,4,2,0,0,unacc
15,10,4,2,0,5,unacc
15,10,4,2,0,10,unacc
15,10,4,2,5,0,unacc
15,10,4,2,5,5,unacc
15,10,4,2,5,10,unacc
15,10,4,2,10,0,unacc
15,10,4,2,10,5,unacc
15,10,4,2,10,10,unacc
15,10,4,4,0,0,unacc
15,10,4,4,0,5,unacc
15,10,4,4,0,10,unacc
15,10,4,4,5,0,unacc
15,10,4,4,5,5,unacc
15,10,4,4,5,10,unacc
15,10,4,4,10,0,unacc
15,10,4,4,10,5,unacc
15,10,4,4,10,10,unacc
15,10,4,5,0,0,unacc
15,10,4,5,0,5,unacc
15,10,4,5,0,10,unacc
15,10,4,5,5,0,unacc
15,10,4,5,5,5,unacc
15,10,4,5,5,10,unacc
15,10,4,5,10,0,unacc
15,10,4,5,10,5,unacc
15,10,4,5,10,10,unacc
15,10,5,2,0,0,unacc
15,10,5,2,0,5,unacc
15,10,5,2,0,10,unacc
15,10,5,2,5,0,unacc
15,10,5,2,5,5,unacc
15,10,5,2,5,10,unacc
15,10,5,2,10,0,unacc
15,10,5,2,10,5,unacc
15,10,5,2,10,10,unacc
15,10,5,4,0,0,unacc
15,10,5,4,0,5,unacc
15,10,5,4,0,10,unacc
15,10,5,4,5,0,unacc
15,10,5,4,5,5,unacc
15,10,5,4,5,10,unacc
15,10,5,4,10,0,unacc
15,10,5,4,10,5,unacc
15,10,5,4,10,10,unacc
15,10,5,5,0,0,unacc
15,10,5,5,0,5,unacc
15,10,5,5,0,10,unacc
15,10,5,5,5,0,unacc
15,10,5,5,5,5,unacc
15,10,5,5,5,10,unacc
15,10,5,5,10,0,unacc
15,10,5,5,10,5,unacc
15,10,5,5,10,10,unacc
15,5,2,2,0,0,unacc
15,5,2,2,0,5,unacc
15,5,2,2,0,10,unacc
15,5,2,2,5,0,unacc
15,5,2,2,5,5,unacc
15,5,2,2,5,10,unacc
15,5,2,2,10,0,unacc
15,5,2,2,10,5,unacc
15,5,2,2,10,10,unacc
15,5,2,4,0,0,unacc
15,5,2,4,0,5,unacc
15,5,2,4,0,10,acc
15,5,2,4,5,0,unacc
15,5,2,4,5,5,unacc
15,5,2,4,5,10,acc
15,5,2,4,10,0,unacc
15,5,2,4,10,5,acc
15,5,2,4,10,10,acc
15,5,2,5,0,0,unacc
15,5,2,5,0,5,unacc
15,5,2,5,0,10,unacc
15,5,2,5,5,0,unacc
15,5,2,5,5,5,unacc
15,5,2,5,5,10,acc
15,5,2,5,10,0,unacc
15,5,2,5,10,5,acc
15,5,2,5,10,10,acc
15,5,3,2,0,0,unacc
15,5,3,2,0,5,unacc
15,5,3,2,0,10,unacc
15,5,3,2,5,0,unacc
15,5,3,2,5,5,unacc
15,5,3,2,5,10,unacc
15,5,3,2,10,0,unacc
15,5,3,2,10,5,unacc
15,5,3,2,10,10,unacc
15,5,3,4,0,0,unacc
15,5,3,4,0,5,unacc
15,5,3,4,0,10,acc
15,5,3,4,5,0,unacc
15,5,3,4,5,5,unacc
15,5,3,4,5,10,acc
15,5,3,4,10,0,unacc
15,5,3,4,10,5,acc
15,5,3,4,10,10,acc
15,5,3,5,0,0,unacc
15,5,3,5,0,5,unacc
15,5,3,5,0,10,acc
15,5,3,5,5,0,unacc
15,5,3,5,5,5,acc
15,5,3,5,5,10,acc
15,5,3,5,10,0,unacc
15,5,3,5,10,5,acc
15,5,3,5,10,10,acc
15,5,4,2,0,0,unacc
15,5,4,2,0,5,unacc
15,5,4,2,0,10,unacc
15,5,4,2,5,0,unacc
15,5,4,2,5,5,unacc
15,5,4,2,5,10,unacc
15,5,4,2,10,0,unacc
15,5,4,2,10,5,unacc
15,5,4,2,10,10,unacc
15,5,4,4,0,0,unacc
15,5,4,4,0,5,unacc
15,5,4,4,0,10,acc
15,5,4,4,5,0,unacc
15,5,4,4,5,5,acc
15,5,4,4,5,10,acc
15,5,4,4,10,0,unacc
15,5,4,4,10,5,acc
15,5,4,4,10,10,acc
15,5,4,5,0,0,unacc
15,5,4,5,0,5,unacc
15,5,4,5,0,10,acc
15,5,4,5,5,0,unacc
15,5,4,5,5,5,acc
15,5,4,5,5,10,acc
15,5,4,5,10,0,unacc
15,5,4,5,10,5,acc
15,5,4,5,10,10,acc
15,5,5,2,0,0,unacc
15,5,5,2,0,5,unacc
15,5,5,2,0,10,unacc
15,5,5,2,5,0,unacc
15,5,5,2,5,5,unacc
15,5,5,2,5,10,unacc
15,5,5,2,10,0,unacc
15,5,5,2,10,5,unacc
15,5,5,2,10,10,unacc
15,5,5,4,0,0,unacc
15,5,5,4,0,5,unacc
15,5,5,4,0,10,acc
15,5,5,4,5,0,unacc
15,5,5,4,5,5,acc
15,5,5,4,5,10,acc
15,5,5,4,10,0,unacc
15,5,5,4,10,5,acc
15,5,5,4,10,10,acc
15,5,5,5,0,0,unacc
15,5,5,5,0,5,unacc
15,5,5,5,0,10,acc
15,5,5,5,5,0,unacc
15,5,5,5,5,5,acc
15,5,5,5,5,10,acc
15,5,5,5,10,0,unacc
15,5,5,5,10,5,acc
15,5,5,5,10,10,acc
15,0,2,2,0,0,unacc
15,0,2,2,0,5,unacc
15,0,2,2,0,10,unacc
15,0,2,2,5,0,unacc
15,0,2,2,5,5,unacc
15,0,2,2,5,10,unacc
15,0,2,2,10,0,unacc
15,0,2,2,10,5,unacc
15,0,2,2,10,10,unacc
15,0,2,4,0,0,unacc
15,0,2,4,0,5,unacc
15,0,2,4,0,10,acc
15,0,2,4,5,0,unacc
15,0,2,4,5,5,unacc
15,0,2,4,5,10,acc
15,0,2,4,10,0,unacc
15,0,2,4,10,5,acc
15,0,2,4,10,10,acc
15,0,2,5,0,0,unacc
15,0,2,5,0,5,unacc
15,0,2,5,0,10,unacc
15,0,2,5,5,0,unacc
15,0,2,5,5,5,unacc
15,0,2,5,5,10,acc
15,0,2,5,10,0,unacc
15,0,2,5,10,5,acc
15,0,2,5,10,10,acc
15,0,3,2,0,0,unacc
15,0,3,2,0,5,unacc
15,0,3,2,0,10,unacc
15,0,3,2,5,0,unacc
15,0,3,2,5,5,unacc
15,0,3,2,5,10,unacc
15,0,3,2,10,0,unacc
15,0,3,2,10,5,unacc
15,0,3,2,10,10,unacc
15,0,3,4,0,0,unacc
15,0,3,4,0,5,unacc
15,0,3,4,0,10,acc
15,0,3,4,5,0,unacc
15,0,3,4,5,5,unacc
15,0,3,4,5,10,acc
15,0,3,4,10,0,unacc
15,0,3,4,10,5,acc
15,0,3,4,10,10,acc
15,0,3,5,0,0,unacc
15,0,3,5,0,5,unacc
15,0,3,5,0,10,acc
15,0,3,5,5,0,unacc
15,0,3,5,5,5,acc
15,0,3,5,5,10,acc
15,0,3,5,10,0,unacc
15,0,3,5,10,5,acc
15,0,3,5,10,10,acc
15,0,4,2,0,0,unacc
15,0,4,2,0,5,unacc
15,0,4,2,0,10,unacc
15,0,4,2,5,0,unacc
15,0,4,2,5,5,unacc
15,0,4,2,5,10,unacc
15,0,4,2,10,0,unacc
15,0,4,2,10,5,unacc
15,0,4,2,10,10,unacc
15,0,4,4,0,0,unacc
15,0,4,4,0,5,unacc
15,0,4,4,0,10,acc
15,0,4,4,5,0,unacc
15,0,4,4,5,5,acc
15,0,4,4,5,10,acc
15,0,4,4,10,0,unacc
15,0,4,4,10,5,acc
15,0,4,4,10,10,acc
15,0,4,5,0,0,unacc
15,0,4,5,0,5,unacc
15,0,4,5,0,10,acc
15,0,4,5,5,0,unacc
15,0,4,5,5,5,acc
15,0,4,5,5,10,acc
15,0,4,5,10,0,unacc
15,0,4,5,10,5,acc
15,0,4,5,10,10,acc
15,0,5,2,0,0,unacc
15,0,5,2,0,5,unacc
15,0,5,2,0,10,unacc
15,0,5,2,5,0,unacc
15,0,5,2,5,5,unacc
15,0,5,2,5,10,unacc
15,0,5,2,10,0,unacc
15,0,5,2,10,5,unacc
15,0,5,2,10,10,unacc
15,0,5,4,0,0,unacc
15,0,5,4,0,5,unacc
15,0,5,4,0,10,acc
15,0,5,4,5,0,unacc
15,0,5,4,5,5,acc
15,0,5,4,5,10,acc
15,0,5,4,10,0,unacc
15,0,5,4,10,5,acc
15,0,5,4,10,10,acc
15,0,5,5,0,0,unacc
15,0,5,5,0,5,unacc
15,0,5,5,0,10,acc
15,0,5,5,5,0,unacc
15,0,5,5,5,5,acc
15,0,5,5,5,10,acc
15,0,5,5,10,0,unacc
15,0,5,5,10,5,acc
15,0,5,5,10,10,acc
10,15,2,2,0,0,unacc
10,15,2,2,0,5,unacc
10,15,2,2,0,10,unacc
10,15,2,2,5,0,unacc
10,15,2,2,5,5,unacc
10,15,2,2,5,10,unacc
10,15,2,2,10,0,unacc
10,15,2,2,10,5,unacc
10,15,2,2,10,10,unacc
10,15,2,4,0,0,unacc
10,15,2,4,0,5,unacc
10,15,2,4,0,10,unacc
10,15,2,4,5,0,unacc
10,15,2,4,5,5,unacc
10,15,2,4,5,10,unacc
10,15,2,4,10,0,unacc
10,15,2,4,10,5,unacc
10,15,2,4,10,10,unacc
10,15,2,5,0,0,unacc
10,15,2,5,0,5,unacc
10,15,2,5,0,10,unacc
10,15,2,5,5,0,unacc
10,15,2,5,5,5,unacc
10,15,2,5,5,10,unacc
10,15,2,5,10,0,unacc
10,15,2,5,10,5,unacc
10,15,2,5,10,10,unacc
10,15,3,2,0,0,unacc
10,15,3,2,0,5,unacc
10,15,3,2,0,10,unacc
10,15,3,2,5,0,unacc
10,15,3,2,5,5,unacc
10,15,3,2,5,10,unacc
10,15,3,2,10,0,unacc
10,15,3,2,10,5,unacc
10,15,3,2,10,10,unacc
10,15,3,4,0,0,unacc
10,15,3,4,0,5,unacc
10,15,3,4,0,10,unacc
10,15,3,4,5,0,unacc
10,15,3,4,5,5,unacc
10,15,3,4,5,10,unacc
10,15,3,4,10,0,unacc
10,15,3,4,10,5,unacc
10,15,3,4,10,10,unacc
10,15,3,5,0,0,unacc
10,15,3,5,0,5,unacc
10,15,3,5,0,10,unacc
10,15,3,5,5,0,unacc
10,15,3,5,5,5,unacc
10,15,3,5,5,10,unacc
10,15,3,5,10,0,unacc
10,15,3,5,10,5,unacc
10,15,3,5,10,10,unacc
10,15,4,2,0,0,unacc
10,15,4,2,0,5,unacc
10,15,4,2,0,10,unacc
10,15,4,2,5,0,unacc
10,15,4,2,5,5,unacc
10,15,4,2,5,10,unacc
10,15,4,2,10,0,unacc
10,15,4,2,10,5,unacc
10,15,4,2,10,10,unacc
10,15,4,4,0,0,unacc
10,15,4,4,0,5,unacc
10,15,4,4,0,10,unacc
10,15,4,4,5,0,unacc
10,15,4,4,5,5,unacc
10,15,4,4,5,10,unacc
10,15,4,4,10,0,unacc
10,15,4,4,10,5,unacc
10,15,4,4,10,10,unacc
10,15,4,5,0,0,unacc
10,15,4,5,0,5,unacc
10,15,4,5,0,10,unacc
10,15,4,5,5,0,unacc
10,15,4,5,5,5,unacc
10,15,4,5,5,10,unacc
10,15,4,5,10,0,unacc
10,15,4,5,10,5,unacc
10,15,4,5,10,10,unacc
10,15,5,2,0,0,unacc
10,15,5,2,0,5,unacc
10,15,5,2,0,10,unacc
10,15,5,2,5,0,unacc
10,15,5,2,5,5,unacc
10,15,5,2,5,10,unacc
10,15,5,2,10,0,unacc
10,15,5,2,10,5,unacc
10,15,5,2,10,10,unacc
10,15,5,4,0,0,unacc
10,15,5,4,0,5,unacc
10,15,5,4,0,10,unacc
10,15,5,4,5,0,unacc
10,15,5,4,5,5,unacc
10,15,5,4,5,10,unacc
10,15,5,4,10,0,unacc
10,15,5,4,10,5,unacc
10,15,5,4,10,10,unacc
10,15,5,5,0,0,unacc
10,15,5,5,0,5,unacc
10,15,5,5,0,10,unacc
10,15,5,5,5,0,unacc
10,15,5,5,5,5,unacc
10,15,5,5,5,10,unacc
10,15,5,5,10,0,unacc
10,15,5,5,10,5,unacc
10,15,5,5,10,10,unacc
10,10,2,2,0,0,unacc
10,10,2,2,0,5,unacc
10,10,2,2,0,10,unacc
10,10,2,2,5,0,unacc
10,10,2,2,5,5,unacc
10,10,2,2,5,10,unacc
10,10,2,2,10,0,unacc
10,10,2,2,10,5,unacc
10,10,2,2,10,10,unacc
10,10,2,4,0,0,unacc
10,10,2,4,0,5,unacc
10,10,2,4,0,10,acc
10,10,2,4,5,0,unacc
10,10,2,4,5,5,unacc
10,10,2,4,5,10,acc
10,10,2,4,10,0,unacc
10,10,2,4,10,5,acc
10,10,2,4,10,10,acc
10,10,2,5,0,0,unacc
10,10,2,5,0,5,unacc
10,10,2,5,0,10,unacc
10,10,2,5,5,0,unacc
10,10,2,5,5,5,unacc
10,10,2,5,5,10,acc
10,10,2,5,10,0,unacc
10,10,2,5,10,5,acc
10,10,2,5,10,10,acc
10,10,3,2,0,0,unacc
10,10,3,2,0,5,unacc
10,10,3,2,0,10,unacc
10,10,3,2,5,0,unacc
10,10,3,2,5,5,unacc
10,10,3,2,5,10,unacc
10,10,3,2,10,0,unacc
10,10,3,2,10,5,unacc
10,10,3,2,10,10,unacc
10,10,3,4,0,0,unacc
10,10,3,4,0,5,unacc
10,10,3,4,0,10,acc
10,10,3,4,5,0,unacc
10,10,3,4,5,5,unacc
10,10,3,4,5,10,acc
10,10,3,4,10,0,unacc
10,10,3,4,10,5,acc
10,10,3,4,10,10,acc
10,10,3,5,0,0,unacc
10,10,3,5,0,5,unacc
10,10,3,5,0,10,acc
10,10,3,5,5,0,unacc
10,10,3,5,5,5,acc
10,10,3,5,5,10,acc
10,10,3,5,10,0,unacc
10,10,3,5,10,5,acc
10,10,3,5,10,10,acc
10,10,4,2,0,0,unacc
10,10,4,2,0,5,unacc
10,10,4,2,0,10,unacc
10,10,4,2,5,0,unacc
10,10,4,2,5,5,unacc
10,10,4,2,5,10,unacc
10,10,4,2,10,0,unacc
10,10,4,2,10,5,unacc
10,10,4,2,10,10,unacc
10,10,4,4,0,0,unacc
10,10,4,4,0,5,unacc
10,10,4,4,0,10,acc
10,10,4,4,5,0,unacc
10,10,4,4,5,5,acc
10,10,4,4,5,10,acc
10,10,4,4,10,0,unacc
10,10,4,4,10,5,acc
10,10,4,4,10,10,acc
10,10,4,5,0,0,unacc
10,10,4,5,0,5,unacc
10,10,4,5,0,10,acc
10,10,4,5,5,0,unacc
10,10,4,5,5,5,acc
10,10,4,5,5,10,acc
10,10,4,5,10,0,unacc
10,10,4,5,10,5,acc
10,10,4,5,10,10,acc
10,10,5,2,0,0,unacc
10,10,5,2,0,5,unacc
10,10,5,2,0,10,unacc
10,10,5,2,5,0,unacc
10,10,5,2,5,5,unacc
10,10,5,2,5,10,unacc
10,10,5,2,10,0,unacc
10,10,5,2,10,5,unacc
10,10,5,2,10,10,unacc
10,10,5,4,0,0,unacc
10,10,5,4,0,5,unacc
10,10,5,4,0,10,acc
10,10,5,4,5,0,unacc
10,10,5,4,5,5,acc
10,10,5,4,5,10,acc
10,10,5,4,10,0,unacc
10,10,5,4,10,5,acc
10,10,5,4,10,10,acc
10,10,5,5,0,0,unacc
10,10,5,5,0,5,unacc
10,10,5,5,0,10,acc
10,10,5,5,5,0,unacc
10,10,5,5,5,5,acc
10,10,5,5,5,10,acc
10,10,5,5,10,0,unacc
10,10,5,5,10,5,acc
10,10,5,5,10,10,acc
10,5,2,2,0,0,unacc
10,5,2,2,0,5,unacc
10,5,2,2,0,10,unacc
10,5,2,2,5,0,unacc
10,5,2,2,5,5,unacc
10,5,2,2,5,10,unacc
10,5,2,2,10,0,unacc
10,5,2,2,10,5,unacc
10,5,2,2,10,10,unacc
10,5,2,4,0,0,unacc
10,5,2,4,0,5,unacc
10,5,2,4,0,10,acc
10,5,2,4,5,0,unacc
10,5,2,4,5,5,unacc
10,5,2,4,5,10,acc
10,5,2,4,10,0,unacc
10,5,2,4,10,5,acc
10,5,2,4,10,10,acc
10,5,2,5,0,0,unacc
10,5,2,5,0,5,unacc
10,5,2,5,0,10,unacc
10,5,2,5,5,0,unacc
10,5,2,5,5,5,unacc
10,5,2,5,5,10,acc
10,5,2,5,10,0,unacc
10,5,2,5,10,5,acc
10,5,2,5,10,10,acc
10,5,3,2,0,0,unacc
10,5,3,2,0,5,unacc
10,5,3,2,0,10,unacc
10,5,3,2,5,0,unacc
10,5,3,2,5,5,unacc
10,5,3,2,5,10,unacc
10,5,3,2,10,0,unacc
10,5,3,2,10,5,unacc
10,5,3,2,10,10,unacc
10,5,3,4,0,0,unacc
10,5,3,4,0,5,unacc
10,5,3,4,0,10,acc
10,5,3,4,5,0,unacc
10,5,3,4,5,5,unacc
10,5,3,4,5,10,acc
10,5,3,4,10,0,unacc
10,5,3,4,10,5,acc
10,5,3,4,10,10,acc
10,5,3,5,0,0,unacc
10,5,3,5,0,5,unacc
10,5,3,5,0,10,acc
10,5,3,5,5,0,unacc
10,5,3,5,5,5,acc
10,5,3,5,5,10,acc
10,5,3,5,10,0,unacc
10,5,3,5,10,5,acc
10,5,3,5,10,10,acc
10,5,4,2,0,0,unacc
10,5,4,2,0,5,unacc
10,5,4,2,0,10,unacc
10,5,4,2,5,0,unacc
10,5,4,2,5,5,unacc
10,5,4,2,5,10,unacc
10,5,4,2,10,0,unacc
10,5,4,2,10,5,unacc
10,5,4,2,10,10,unacc
10,5,4,4,0,0,unacc
10,5,4,4,0,5,unacc
10,5,4,4,0,10,acc
10,5,4,4,5,0,unacc
10,5,4,4,5,5,acc
10,5,4,4,5,10,acc
10,5,4,4,10,0,unacc
10,5,4,4,10,5,acc
10,5,4,4,10,10,acc
10,5,4,5,0,0,unacc
10,5,4,5,0,5,unacc
10,5,4,5,0,10,acc
10,5,4,5,5,0,unacc
10,5,4,5,5,5,acc
10,5,4,5,5,10,acc
10,5,4,5,10,0,unacc
10,5,4,5,10,5,acc
10,5,4,5,10,10,acc
10,5,5,2,0,0,unacc
10,5,5,2,0,5,unacc
10,5,5,2,0,10,unacc
10,5,5,2,5,0,unacc
10,5,5,2,5,5,unacc
10,5,5,2,5,10,unacc
10,5,5,2,10,0,unacc
10,5,5,2,10,5,unacc
10,5,5,2,10,10,unacc
10,5,5,4,0,0,unacc
10,5,5,4,0,5,unacc
10,5,5,4,0,10,acc
10,5,5,4,5,0,unacc
10,5,5,4,5,5,acc
10,5,5,4,5,10,acc
10,5,5,4,10,0,unacc
10,5,5,4,10,5,acc
10,5,5,4,10,10,acc
10,5,5,5,0,0,unacc
10,5,5,5,0,5,unacc
10,5,5,5,0,10,acc
10,5,5,5,5,0,unacc
10,5,5,5,5,5,acc
10,5,5,5,5,10,acc
10,5,5,5,10,0,unacc
10,5,5,5,10,5,acc
10,5,5,5,10,10,acc
10,0,2,2,0,0,unacc
10,0,2,2,0,5,unacc
10,0,2,2,0,10,unacc
10,0,2,2,5,0,unacc
10,0,2,2,5,5,unacc
10,0,2,2,5,10,unacc
10,0,2,2,10,0,unacc
10,0,2,2,10,5,unacc
10,0,2,2,10,10,unacc
10,0,2,4,0,0,unacc
10,0,2,4,0,5,unacc
10,0,2,4,0,10,acc
10,0,2,4,5,0,unacc
10,0,2,4,5,5,unacc
10,0,2,4,5,10,acc
10,0,2,4,10,0,unacc
10,0,2,4,10,5,acc
10,0,2,4,10,10,acc
10,0,2,5,0,0,unacc
10,0,2,5,0,5,unacc
10,0,2,5,0,10,unacc
10,0,2,5,5,0,unacc
10,0,2,5,5,5,unacc
10,0,2,5,5,10,acc
10,0,2,5,10,0,unacc
10,0,2,5,10,5,acc
10,0,2,5,10,10,acc
10,0,3,2,0,0,unacc
10,0,3,2,0,5,unacc
10,0,3,2,0,10,unacc
10,0,3,2,5,0,unacc
10,0,3,2,5,5,unacc
10,0,3,2,5,10,unacc
10,0,3,2,10,0,unacc
10,0,3,2,10,5,unacc
10,0,3,2,10,10,unacc
10,0,3,4,0,0,unacc
10,0,3,4,0,5,unacc
10,0,3,4,0,10,acc
10,0,3,4,5,0,unacc
10,0,3,4,5,5,unacc
10,0,3,4,5,10,acc
10,0,3,4,10,0,unacc
10,0,3,4,10,5,acc
10,0,3,4,10,10,acc
10,0,3,5,0,0,unacc
10,0,3,5,0,5,unacc
10,0,3,5,0,10,acc
10,0,3,5,5,0,unacc
10,0,3,5,5,5,acc
10,0,3,5,5,10,acc
10,0,3,5,10,0,unacc
10,0,3,5,10,5,acc
10,0,3,5,10,10,acc
10,0,4,2,0,0,unacc
10,0,4,2,0,5,unacc
10,0,4,2,0,10,unacc
10,0,4,2,5,0,unacc
10,0,4,2,5,5,unacc
10,0,4,2,5,10,unacc
10,0,4,2,10,0,unacc
10,0,4,2,10,5,unacc
10,0,4,2,10,10,unacc
10,0,4,4,0,0,unacc
10,0,4,4,0,5,unacc
10,0,4,4,0,10,acc
10,0,4,4,5,0,unacc
10,0,4,4,5,5,acc
10,0,4,4,5,10,acc
10,0,4,4,10,0,unacc
10,0,4,4,10,5,acc
10,0,4,4,10,10,acc
10,0,4,5,0,0,unacc
10,0,4,5,0,5,unacc
10,0,4,5,0,10,acc
10,0,4,5,5,0,unacc
10,0,4,5,5,5,acc
10,0,4,5,5,10,acc
10,0,4,5,10,0,unacc
10,0,4,5,10,5,acc
10,0,4,5,10,10,acc
10,0,5,2,0,0,unacc
10,0,5,2,0,5,unacc
10,0,5,2,0,10,unacc
10,0,5,2,5,0,unacc
10,0,5,2,5,5,unacc
10,0,5,2,5,10,unacc
10,0,5,2,10,0,unacc
10,0,5,2,10,5,unacc
10,0,5,2,10,10,unacc
10,0,5,4,0,0,unacc
10,0,5,4,0,5,unacc
10,0,5,4,0,10,acc
10,0,5,4,5,0,unacc
10,0,5,4,5,5,acc
10,0,5,4,5,10,acc
10,0,5,4,10,0,unacc
10,0,5,4,10,5,acc
10,0,5,4,10,10,acc
10,0,5,5,0,0,unacc
10,0,5,5,0,5,unacc
10,0,5,5,0,10,acc
10,0,5,5,5,0,unacc
10,0,5,5,5,5,acc
10,0,5,5,5,10,acc
10,0,5,5,10,0,unacc
10,0,5,5,10,5,acc
10,0,5,5,10,10,acc
5,15,2,2,0,0,unacc
5,15,2,2,0,5,unacc
5,15,2,2,0,10,unacc
5,15,2,2,5,0,unacc
5,15,2,2,5,5,unacc
5,15,2,2,5,10,unacc
5,15,2,2,10,0,unacc
5,15,2,2,10,5,unacc
5,15,2,2,10,10,unacc
5,15,2,4,0,0,unacc
5,15,2,4,0,5,unacc
5,15,2,4,0,10,acc
5,15,2,4,5,0,unacc
5,15,2,4,5,5,unacc
5,15,2,4,5,10,acc
5,15,2,4,10,0,unacc
5,15,2,4,10,5,acc
5,15,2,4,10,10,acc
5,15,2,5,0,0,unacc
5,15,2,5,0,5,unacc
5,15,2,5,0,10,unacc
5,15,2,5,5,0,unacc
